VALID,ISSUE_DATE,ADDRESS,LAT,LON,ACCURACY
1,2010-03-29 00:00:00,1 5th Ave  Manhattan,40.7320480,-73.9964280,8
1,2010-03-29 00:00:00,245 Neptune Ave  Kings,40.5815320,-73.9625790,8
1,2010-03-01 00:00:00,463 Ft Washington Ave  Manhattan,40.8507100,-73.9385108,8
1,2010-03-01 00:00:00,221 E Broadway  Manhattan,40.7142893,-73.9871052,8
1,2010-03-01 00:00:00,166 2nd Ave  Manhattan,40.7300993,-73.9865480,8
1,2010-03-01 00:00:00,1072 Grand Concourse  Bronx,40.8316432,-73.9195799,8
1,2010-03-01 00:00:00,1454 Grand Concourse  Bronx,40.8398830,-73.9126129,8
1,2010-03-01 00:00:00,341 8th Ave  Manhattan,40.7474280,-73.9969430,8
1,2010-03-01 00:00:00,17 W 10th St  Manhattan,40.7340370,-73.9963360,8
1,2010-03-01 00:00:00,39 5th Ave  Manhattan,40.7336060,-73.9948710,8
1,2010-03-01 00:00:00,66 Charlton St  Manhattan,40.7270915,-74.0060794,8
1,2010-03-01 00:00:00,335 Franklin Ave  Kings,36.7258555,-86.5907931,8
1,2010-03-01 00:00:00,774 Bedford Ave  Kings,40.6976909,-73.9569028,8
1,2010-03-30 00:00:00,666 Greenwich St  Manhattan,40.7323050,-74.0077630,8
1,2010-03-30 00:00:00,91 Canal St  Manhattan,40.7154438,-73.9936363,8
1,2010-03-30 00:00:00,1403 Grand Concourse  Bronx,40.8391120,-73.9141030,8
1,2010-03-01 00:00:00,518 E 89th St  Manhattan,40.7772770,-73.9449400,8
1,2010-03-01 00:00:00,47-53 Ft Washington Ave  Manhattan,40.8370200,-73.9443530,8
1,2010-03-01 00:00:00,341 E 90th St  Manhattan,40.7797120,-73.9478784,8
1,2010-03-01 00:00:00,1659 1st Ave  Manhattan,40.7772962,-73.9492793,8
1,2010-03-01 00:00:00,57 W 90th St  Manhattan,40.7888960,-73.9693560,8
1,2010-03-01 00:00:00,203 E Broadway  Manhattan,40.7140030,-73.9880070,8
1,2010-03-01 00:00:00,1695 1st Ave  Manhattan,40.7781588,-73.9487036,8
1,2010-03-01 00:00:00,520 8th Ave  Manhattan,40.7536170,-73.9919040,8
1,2010-03-01 00:00:00,5411 7th Ave  Kings,36.3952498,-119.5829550,8
1,2010-03-01 00:00:00,988 Manhattan Ave  Kings,40.7328560,-73.9544780,8
1,2010-03-30 00:00:00,1412 1st Ave  Manhattan,40.7695914,-73.9545487,8
1,2010-03-01 00:00:00,420 St Nicholas Ave  Manhattan,40.8143510,-73.9490440,8
1,2010-03-01 00:00:00,410 E 20th St  Manhattan,40.7344400,-73.9794070,8
1,2010-03-01 00:00:00,260 Seaman Ave  Manhattan,40.8722880,-73.9179960,8
1,2010-03-01 00:00:00,2484 Grand Concourse  Bronx,40.8619357,-73.8970547,8
1,2010-03-01 00:00:00,2161 Grand Concourse  Bronx,40.8549311,-73.9018603,8
1,2010-03-01 00:00:00,187 E Broadway  Manhattan,40.7140202,-73.9889293,8
1,2010-03-01 00:00:00,74 E 91st St  Manhattan,40.7836031,-73.9555197,8
1,2010-03-01 00:00:00,160 E 91st St  Manhattan,40.7824004,-73.9527442,8
1,2010-03-01 00:00:00,166 E 91st St  Manhattan,40.7820910,-73.9524650,8
1,2010-03-01 00:00:00,N Washington St 35ft E/of Clarkson S Manhattan,40.7834345,-73.9662495,4
1,2010-03-30 00:00:00,115 Carlton Ave  Kings,40.6942990,-73.9727680,8
1,2010-03-01 00:00:00,167 E Broadway  Manhattan,40.7139238,-73.9899048,8
1,2010-03-30 00:00:00,11 Seaman Ave  Manhattan,40.8664210,-73.9271350,8
1,2010-03-01 00:00:00,44 W 77th St  Manhattan,40.7802574,-73.9756958,8
1,2010-03-01 00:00:00,2435 Grand Concourse  Bronx,40.8612100,-73.8980456,8
1,2010-03-30 00:00:00,55 E 167th St  Bronx,40.8356913,-73.9207654,8
1,2010-03-01 00:00:00,986 Manhattan Ave  Kings,40.7327930,-73.9543630,8
1,2010-03-01 00:00:00,51 E 90th St  Manhattan,40.7833142,-73.9564603,8
1,2010-03-30 00:00:00,1420 Grand Concourse  Bronx,40.8394699,-73.9129574,8
1,2010-03-30 00:00:00,129 E Broadway  Manhattan,40.7136850,-73.9918220,8
1,2010-03-01 00:00:00,2737 3rd Ave  Bronx,40.8143271,-73.9209481,8
1,2010-03-30 00:00:00,S E 89th St 30ft W/of East End A Manhattan,40.7834345,-73.9662495,4
1,2010-03-30 00:00:00,6123 7th Ave  Kings,36.3726448,-119.5830091,8
1,2010-03-30 00:00:00,125 Kent Ave  Kings,40.7200200,-73.9619081,8
1,2010-03-30 00:00:00,68 Bergen St  Kings,40.6868414,-73.9908050,8
1,2010-03-30 00:00:00,440 E 20th St  Manhattan,40.7343420,-73.9783791,8
1,2010-03-30 00:00:00,410 E 20th St  Manhattan,40.7344400,-73.9794070,8
1,2010-03-30 00:00:00,2065 Grand Concourse  Bronx,40.8531690,-73.9036290,8
1,2010-03-30 00:00:00,2490 Grand Concourse  Bronx,40.8620550,-73.8969859,8
1,2010-03-30 00:00:00,2438 Grand Concourse  Bronx,40.8607057,-73.8977062,8
1,2010-03-02 00:00:00,256 5th Ave  Kings,40.6750587,-73.9815662,8
1,2010-03-02 00:00:00,941 8th Ave  Manhattan,40.7658417,-73.9835425,8
1,2010-03-02 00:00:00,N E 90th St 20ft W/of East End A Manhattan,40.7834345,-73.9662495,4
1,2010-03-02 00:00:00,1052 Prospect Ave  Bronx,40.8248920,-73.8991099,8
1,2010-03-30 00:00:00,560 Washington St  Manhattan,40.7288059,-74.0094863,8
1,2010-03-30 00:00:00,37 Washington St  Manhattan,40.7062818,-74.0151521,8
1,2010-03-30 00:00:00,166 E 91st St  Manhattan,40.7820910,-73.9524650,8
1,2010-03-02 00:00:00,2027 1st Ave  Manhattan,40.7887577,-73.9407355,8
1,2010-03-02 00:00:00,16-18 E Broadway  Manhattan,40.7053178,-74.0137449,8
1,2010-03-02 00:00:00,56 E Broadway  Manhattan,40.7138380,-73.9954240,8
1,2010-03-30 00:00:00,436 E 89th St  Manhattan,40.7779760,-73.9465910,8
1,2010-03-02 00:00:00,197 Madison St  Manhattan,40.7127460,-73.9902840,8
1,2010-03-30 00:00:00,2359 Grand Concourse  Bronx,40.8592350,-73.8993420,8
1,2010-03-30 00:00:00,2326 Grand Concourse  Bronx,40.8580475,-73.8992640,8
1,2010-03-02 00:00:00,1000 Grand Concourse  Bronx,40.8296170,-73.9204280,8
1,2010-03-30 00:00:00,62 2nd Ave  Manhattan,40.7258155,-73.9894608,8
1,2010-03-30 00:00:00,147 Avenue A  Manhattan,40.7275490,-73.9828300,8
1,2010-03-02 00:00:00,33 5th Ave  Manhattan,40.7331660,-73.9952780,8
1,2010-03-30 00:00:00,32 W 91st St  Manhattan,40.7889327,-73.9681215,8
1,2010-03-02 00:00:00,763 Washington St  Manhattan,40.7373430,-74.0079640,8
1,2010-03-02 00:00:00,E Washington St 5ft N/of Jane St Manhattan,40.7381390,-74.0055910,6
1,2010-03-02 00:00:00,720 Greenwich St  Manhattan,40.7343440,-74.0071691,8
1,2010-03-02 00:00:00,66-68 W 9th St  Manhattan,40.7340715,-73.9988297,8
1,2010-03-02 00:00:00,132-35 Sanford Ave  Queens,40.7556060,-73.8320789,8
1,2010-03-02 00:00:00,2486 Grand Concourse  Bronx,40.8620100,-73.8971433,8
1,2010-03-02 00:00:00,E Lewis St 60ft N/of Grand St Manhattan,40.7176223,-73.9922547,6
1,2010-03-30 00:00:00,560 Washington St  Manhattan,40.7288059,-74.0094863,8
1,2010-03-02 00:00:00,109-B Lafayette St  Manhattan,40.7179650,-74.0007390,8
1,2010-03-30 00:00:00,181 Clinton St  Manhattan,40.7154796,-73.9869965,8
1,2010-03-30 00:00:00,1683 University Ave  Bronx,40.8489975,-73.9180067,8
1,2010-03-30 00:00:00,1347 Prospect Ave  Bronx,40.8300050,-73.8976720,8
1,2010-03-02 00:00:00,974 St Nicholas Ave  Manhattan,40.8339890,-73.9398790,8
1,2010-03-02 00:00:00,181 Chrystie St  Manhattan,40.7215918,-73.9922078,8
1,2010-03-02 00:00:00,156 E 188th St  Bronx,40.8615741,-73.8982960,8
1,2010-03-02 00:00:00,1729 1st Ave  Manhattan,40.7792123,-73.9479357,8
1,2010-03-02 00:00:00,S W 9th St 2ft E/of 6th Ave Manhattan,40.7428944,-73.9928030,6
1,2010-03-02 00:00:00,730 Bedford Ave  Kings,40.6990100,-73.9570600,8
1,2010-03-02 00:00:00,22 E Broadway  Manhattan,40.7137000,-73.9969390,8
1,2010-03-02 00:00:00,454 5th Ave  Kings,36.1151343,-119.5542559,8
1,2010-03-02 00:00:00,730 Bedford Ave  Kings,40.6990100,-73.9570600,8
1,2010-03-02 00:00:00,2480 Grand Concourse  Bronx,40.8619700,-73.8968300,8
1,2010-03-02 00:00:00,2021 Grand Concourse  Bronx,40.8519482,-73.9044156,8
1,2010-03-02 00:00:00,2490 Grand Concourse  Bronx,40.8620550,-73.8969859,8
1,2010-03-02 00:00:00,2081 Grand Concourse  Bronx,40.8536983,-73.9029835,8
1,2010-03-02 00:00:00,2483 Grand Concourse  Bronx,40.8619305,-73.8975521,8
1,2010-03-02 00:00:00,1815 Grand Concourse  Bronx,40.8474820,-73.9084700,8
1,2010-03-02 00:00:00,E Grand Concourse 70ft S/of E 173rd St Bronx,40.8439970,-73.9100710,9
1,2010-03-02 00:00:00,35-55 Vernon Blvd  Queens,40.7621961,-73.9421811,8
1,2010-03-02 00:00:00,1061 St Nicholas Ave  Manhattan,40.8373450,-73.9404580,8
1,2010-03-02 00:00:00,10 Warren St  Manhattan,40.7140279,-74.0073961,8
1,2010-03-02 00:00:00,700 Ft Washington Ave  Manhattan,40.8574650,-73.9347360,8
1,2010-03-31 00:00:00,395 Hudson St  Manhattan,40.7291210,-74.0071070,8
1,2010-03-31 00:00:00,1423 Bedford Ave  Kings,40.6742990,-73.9534170,8
1,2010-03-31 00:00:00,221 E Broadway  Manhattan,40.7142893,-73.9871052,8
1,2010-03-31 00:00:00,37 Allen St  Manhattan,40.7160790,-73.9923390,8
1,2010-03-31 00:00:00,777 6th Ave  Manhattan,40.7455830,-73.9913960,8
1,2010-03-31 00:00:00,W Kent Ave 20ft S/of N 6th St Kings,40.7172800,-73.9583190,6
1,2010-03-31 00:00:00,2029 Grand Concourse  Bronx,40.8520572,-73.9043226,8
1,2010-03-31 00:00:00,2425 Grand Concourse  Bronx,40.8608640,-73.8985080,8
1,2010-03-31 00:00:00,187 Clinton St  Manhattan,40.7153334,-73.9871841,8
1,2010-03-31 00:00:00,2438 Grand Concourse  Bronx,40.8607057,-73.8977062,8
1,2010-03-31 00:00:00,42-08 43rd Ave  Queens,40.7452722,-73.9217975,8
1,2010-03-31 00:00:00,463 5th Ave  Kings,36.1158544,-119.5542695,8
1,2010-03-31 00:00:00,738 Greenwich St  Manhattan,40.7351596,-74.0070364,8
1,2010-03-31 00:00:00,109 Lafayette St  Manhattan,40.7179650,-74.0007390,8
1,2010-03-31 00:00:00,997 Grand St  Kings,40.7133421,-73.9350048,8
1,2010-03-31 00:00:00,68 Bergen St  Kings,40.6868414,-73.9908050,8
1,2010-03-31 00:00:00,616 Melrose Ave  Bronx,40.8178181,-73.9168346,8
1,2010-03-31 00:00:00,150 5th Ave  Manhattan,40.7396814,-73.9910027,8
1,2010-03-31 00:00:00,961 St Nicholas Ave  Manhattan,40.8334690,-73.9408050,8
1,2010-03-31 00:00:00,1455 Grand Concourse  Bronx,40.8406160,-73.9135770,8
1,2010-03-31 00:00:00,1015 Grand Concourse  Bronx,40.8302298,-73.9212151,8
1,2010-03-31 00:00:00,752 St Nicholas Ave  Manhattan,40.8257989,-73.9434471,8
1,2010-03-31 00:00:00,58 Reade St  Manhattan,40.7148961,-74.0063422,8
1,2010-03-31 00:00:00,48 5th Ave  Kings,36.1152634,-119.5542563,8
1,2010-03-31 00:00:00,2488 Grand Concourse  Bronx,40.8620502,-73.8971216,8
1,2010-03-31 00:00:00,2484 Grand Concourse  Bronx,40.8619357,-73.8970547,8
1,2010-03-31 00:00:00,2075 Grand Concourse  Bronx,40.8534780,-73.9033570,8
1,2010-03-31 00:00:00,1485 1st Ave  Manhattan,40.7713491,-73.9534693,8
1,2010-03-31 00:00:00,1482 2nd Ave  Manhattan,40.7720500,-73.9556340,8
1,2010-03-31 00:00:00,2035 Grand Concourse  Bronx,40.8521121,-73.9042934,8
1,2010-03-31 00:00:00,1420 Grand Concourse  Bronx,40.8394699,-73.9129574,8
1,2010-03-31 00:00:00,247 E Broadway  Manhattan,40.7143165,-73.9859279,8
1,2010-03-31 00:00:00,766 Grand St  Kings,40.7114950,-73.9425440,8
1,2010-03-31 00:00:00,162 E 91st St  Manhattan,40.7822312,-73.9527512,8
1,2010-03-31 00:00:00,58 E 91st St  Manhattan,40.7836150,-73.9560860,8
1,2010-03-31 00:00:00,1780 1st Ave  Manhattan,40.7811350,-73.9452378,8
1,2010-03-31 00:00:00,128K Ft Washington Ave  Manhattan,40.8394255,-73.9433629,8
1,2010-03-31 00:00:00,W Chrystie St 90ft S/of E Houston Manhattan,40.7834345,-73.9662495,4
1,2010-03-31 00:00:00,100-98 Ft Washington Ave  Manhattan,40.8385196,-73.9437035,8
1,2010-03-31 00:00:00,181 Chrystie St  Manhattan,40.7215918,-73.9922078,8
1,2010-03-31 00:00:00,2435 Grand Concourse  Bronx,40.8612100,-73.8980456,8
1,2010-03-31 00:00:00,2429 Grand Concourse  Bronx,40.8609855,-73.8981621,8
1,2010-03-31 00:00:00,153 Avenue A  Manhattan,40.7277380,-73.9826930,8
1,2010-03-31 00:00:00,455 F D R Dr  Manhattan,39.9962683,-105.2298964,8
1,2010-03-31 00:00:00,241 5th Ave  Kings,36.1159820,-119.5542703,8
1,2010-03-31 00:00:00,100 Lafayette St  Manhattan,40.7180300,-74.0009400,8
1,2010-03-31 00:00:00,502 6th Ave  Manhattan,40.7364764,-73.9973326,8
1,2010-03-31 00:00:00,150 2nd Ave  Manhattan,40.7293427,-73.9871023,8
1,2010-03-03 00:00:00,365 Jay St  Kings,40.6927136,-73.9872520,8
1,2010-03-03 00:00:00,E Washington St 30ft S/of W Houston Manhattan,40.7834345,-73.9662495,4
1,2010-03-03 00:00:00,161 Ashland Pl  Kings,40.6905503,-73.9789009,8
1,2010-03-03 00:00:00,2255 1st Ave  Manhattan,40.7958889,-73.9357192,8
1,2010-03-03 00:00:00,1020 Grand Concourse  Bronx,40.8301420,-73.9201370,8
1,2010-03-03 00:00:00,30 E Broadway  Manhattan,40.7137290,-73.9965840,8
1,2010-03-03 00:00:00,55 5th Ave  Manhattan,40.7350139,-73.9942668,8
1,2010-03-03 00:00:00,W 4th Ave 110ft N/of E 13th St Manhattan,40.7306369,-73.9830776,6
1,2010-03-03 00:00:00,S E 96th St 35ft W/of 1st Ave Manhattan,40.7494342,-73.9694266,6
1,2010-03-03 00:00:00,401 1st Ave  Manhattan,40.7377780,-73.9795080,8
1,2010-03-03 00:00:00,967 Manhattan Ave  Kings,40.7321470,-73.9547461,8
1,2010-03-03 00:00:00,W Greenwich St 10ft N/of Bank St Manhattan,40.7050791,-74.0148983,8
1,2010-03-03 00:00:00,557 Hudson St  Manhattan,40.7352820,-74.0062277,8
1,2010-03-03 00:00:00,932 Grand St  Kings,40.7110874,-73.9338942,8
1,2010-03-03 00:00:00,783 8th Ave  Manhattan,40.7608419,-73.9873110,8
1,2010-03-03 00:00:00,E Fort Washington Ave 15ft S/of W 169th St Manhattan,40.8417351,-73.9394219,6
1,2010-03-03 00:00:00,128 Ft Washington Ave  Manhattan,40.8394255,-73.9433629,8
1,2010-03-03 00:00:00,S 9th St 20ft W/of 5th Ave Kings,40.7541600,-73.9803950,6
1,2010-03-03 00:00:00,376 5th Ave  Kings,40.6712145,-73.9848203,8
1,2010-03-03 00:00:00,72 Berry St  Kings,40.7201410,-73.9577140,8
1,2010-03-03 00:00:00,321 W 21st St  Manhattan,40.7446879,-74.0004300,8
1,2010-03-03 00:00:00,17 Avenue A  Manhattan,40.7228126,-73.9860378,8
1,2010-03-03 00:00:00,285 9th St  Kings,40.6697650,-73.9868910,8
1,2010-03-03 00:00:00,261 3rd Ave  Kings,40.6779603,-73.9856638,8
1,2010-03-03 00:00:00,941 Manhattan Ave  Kings,40.7314078,-73.9546214,8
1,2010-03-03 00:00:00,223 Greenpoint Ave  Kings,40.7306916,-73.9503234,8
1,2010-03-03 00:00:00,436 5th Ave  Kings,40.6695124,-73.9861992,8
1,2010-03-03 00:00:00,561 Melrose Ave  Bronx,40.8164618,-73.9175970,8
1,2010-03-03 00:00:00,2438 Grand Concourse  Bronx,40.8607057,-73.8977062,8
1,2010-03-03 00:00:00,2161 Grand Concourse  Bronx,40.8549311,-73.9018603,8
1,2010-03-03 00:00:00,2021 Grand Concourse  Bronx,40.8519482,-73.9044156,8
1,2010-03-03 00:00:00,2254 Grand Concourse  Bronx,40.8565560,-73.8997430,8
1,2010-03-03 00:00:00,2438 Grand Concourse  Bronx,40.8607057,-73.8977062,8
1,2010-03-03 00:00:00,1881 Grand Concourse  Bronx,40.8488264,-73.9069408,8
1,2010-03-03 00:00:00,1000 Grand Concourse  Bronx,40.8296170,-73.9204280,8
1,2010-03-03 00:00:00,1540 Grand Concourse  Bronx,40.8419261,-73.9120032,8
1,2010-03-03 00:00:00,112 E 91st St  Manhattan,40.7828540,-73.9542830,8
1,2010-03-03 00:00:00,47 E 91st St  Manhattan,40.7841580,-73.9560390,8
1,2010-03-03 00:00:00,28 E Broadway  Manhattan,40.7137220,-73.9966710,8
1,2010-03-03 00:00:00,540 5th Ave  Kings,36.1151069,-119.5542558,8
1,2010-03-03 00:00:00,E 5th Ave 40ft N/of E 8th St Manhattan,40.7297867,-73.9904913,6
1,2010-03-03 00:00:00,2437 Grand Concourse  Bronx,40.8613510,-73.8982100,8
1,2010-03-03 00:00:00,2383 Grand Concourse  Bronx,40.8596123,-73.8990044,8
1,2010-03-03 00:00:00,26 2nd Ave  Manhattan,40.7245067,-73.9903995,8
1,2010-03-03 00:00:00,160 2nd Ave  Manhattan,40.7298268,-73.9866052,8
1,2010-03-03 00:00:00,2170 Fredrick Douglas Blv  Manhattan,40.8051406,-73.9548900,8
1,2010-03-03 00:00:00,355A 5th Ave  Kings,36.1159038,-119.5542698,8
1,2010-03-03 00:00:00,184 Avenue C  Manhattan,40.7266296,-73.9766156,8
1,2010-03-03 00:00:00,W Greenwich St 15ft S/of Morton St Manhattan,40.7309478,-74.0067255,6
1,2010-03-04 00:00:00,203-205 Madison St  Manhattan,40.7126839,-73.9895818,8
1,2010-03-04 00:00:00,2198 8th Ave  Manhattan,40.8317745,-73.9354688,8
1,2010-03-04 00:00:00,2336 Grand Concourse  Bronx,40.8582709,-73.8990633,8
1,2010-03-04 00:00:00,230 8th Ave  Manhattan,40.7444056,-73.9991119,8
1,2010-03-04 00:00:00,829 Greenwich St  Manhattan,40.7390000,-74.0062490,8
1,2010-03-04 00:00:00,780 Greenwich St  Manhattan,40.7368331,-74.0065461,8
1,2010-03-04 00:00:00,704 Washington St  Manhattan,40.7348932,-74.0084456,8
1,2010-03-04 00:00:00,324 W 77th St  Manhattan,40.7834889,-73.9832165,8
1,2010-03-04 00:00:00,181 Clinton St  Manhattan,40.7154796,-73.9869965,8
1,2010-03-04 00:00:00,410 E 23rd St  Manhattan,40.7368248,-73.9784796,8
1,2010-03-04 00:00:00,522 E 89th St  Manhattan,40.7772280,-73.9448190,8
1,2010-03-04 00:00:00,46 Fort George Ave  Manhattan,40.8568325,-73.9281820,8
1,2010-03-04 00:00:00,72 Berry St  Kings,40.7201410,-73.9577140,8
1,2010-03-04 00:00:00,747 Melrose Ave  Bronx,40.8209172,-73.9158031,8
1,2010-03-04 00:00:00,306 W 106th St  Manhattan,40.8016500,-73.9693250,8
1,2010-03-04 00:00:00,410 E 20th St  Manhattan,40.7344400,-73.9794070,8
1,2010-03-04 00:00:00,541 E 20th St  Manhattan,40.7335680,-73.9758830,8
1,2010-03-04 00:00:00,2490 Grand Concourse  Bronx,40.8620550,-73.8969859,8
1,2010-03-04 00:00:00,333 Hudson St  Manhattan,40.7271250,-74.0076830,8
1,2010-03-04 00:00:00,23-24 36th St  Queens,40.7721710,-73.9112820,8
1,2010-03-04 00:00:00,204 9th St  Kings,40.6710169,-73.9905266,8
1,2010-03-04 00:00:00,560 Washington St  Manhattan,40.7288059,-74.0094863,8
1,2010-03-04 00:00:00,910 Gerard Ave  Bronx,40.8285399,-73.9240850,8
1,2010-03-04 00:00:00,599 5th Ave  Kings,36.1158133,-119.5542692,8
1,2010-03-04 00:00:00,3991 Grace Ave  Bronx,40.8896709,-73.8443578,8
1,2010-03-04 00:00:00,2438 Grand Concourse  Bronx,40.8607057,-73.8977062,8
1,2010-03-04 00:00:00,2391 Grand Concourse  Bronx,40.8598840,-73.8988918,8
1,2010-03-04 00:00:00,1359 1st Ave  Manhattan,40.7685766,-73.9558828,8
1,2010-03-04 00:00:00,628 Hudson St  Manhattan,40.7383403,-74.0054119,8
1,2010-03-04 00:00:00,230 Dekalb Ave  Kings,40.6894027,-73.9698719,8
1,2010-03-04 00:00:00,259 E Broadway  Manhattan,40.7143324,-73.9854270,8
1,2010-03-04 00:00:00,201 Madison St  Manhattan,40.7127829,-73.9899301,8
1,2010-03-04 00:00:00,873 St Nicholas Ave  Manhattan,40.8299932,-73.9419211,8
1,2010-03-16 00:00:00,783 8 AVE  Manhattan,40.7608419,-73.9873110,8
1,2010-03-16 00:00:00,795 8 AVE  Manhattan,40.7612290,-73.9870460,8
1,2010-03-05 00:00:00,E Bleecker St 100ft N/of Mercer St Manhattan,40.7269198,-73.9966589,6
1,2010-03-05 00:00:00,920 Prospect Ave  Bronx,40.8216615,-73.9007703,8
1,2010-03-05 00:00:00,777 Other-See Comments prospect ave Bronx,40.8234778,-73.9000390,6
1,2010-03-05 00:00:00,922 Broadway  Manhattan,40.7398472,-73.9894340,8
1,2010-03-05 00:00:00,1745 1st Ave  Manhattan,40.7798129,-73.9474928,8
1,2010-03-05 00:00:00,1777 Grand Concourse  Bronx,40.8468490,-73.9095350,8
1,2010-03-06 00:00:00,7509 164th St  Queens,40.7268341,-73.8047986,8
1,2010-03-05 00:00:00,751 St Nicholas Ave  Manhattan,40.8258670,-73.9438289,8
1,2010-03-06 00:00:00,95 Seaman Ave  Manhattan,40.8683270,-73.9244076,8
1,2010-03-09 00:00:00,295 9 ST  Kings,40.6695829,-73.9868061,8
1,2010-03-05 00:00:00,333 Hudson St  Manhattan,40.7271250,-74.0076830,8
1,2010-03-05 00:00:00,325 Hudson St  Manhattan,40.7268822,-74.0074027,8
1,2010-03-05 00:00:00,600 Washington St  Manhattan,40.7306290,-74.0090670,8
1,2010-03-05 00:00:00,40 Avenue C  Manhattan,40.7218301,-73.9803152,8
1,2010-03-05 00:00:00,1581 1st Ave  Manhattan,40.7745616,-73.9512853,8
1,2010-03-05 00:00:00,2102 Grand Concourse  Bronx,40.8542080,-73.9016310,8
1,2010-03-06 00:00:00,321 5th Ave  Kings,36.1159271,-119.5542699,8
1,2010-03-06 00:00:00,45 E 20th St  Manhattan,40.7387265,-73.9883575,8
1,2010-03-06 00:00:00,179 E Broadway  Manhattan,40.7139931,-73.9892639,8
1,2010-03-06 00:00:00,2615 Grand Concourse  Bronx,40.8651900,-73.8956530,8
1,2010-03-05 00:00:00,2917 Grand Concourse  Bronx,40.8716450,-73.8892420,8
1,2010-03-05 00:00:00,763 Washington St  Manhattan,40.7373430,-74.0079640,8
1,2010-03-05 00:00:00,780 Greenwich St  Manhattan,40.7368331,-74.0065461,8
1,2010-03-05 00:00:00,780 Greenwich St  Manhattan,40.7368331,-74.0065461,8
1,2010-03-06 00:00:00,819 Grand St  Kings,40.7119858,-73.9406639,8
1,2010-03-05 00:00:00,69 5th Ave  Kings,36.1161010,-119.5542778,8
1,2010-03-05 00:00:00,125 Seaman Ave  Manhattan,40.8685820,-73.9229390,8
1,2010-03-06 00:00:00,920 Prospect Ave  Bronx,40.8216615,-73.9007703,8
1,2010-03-06 00:00:00,N Grand St 5ft W/of Forsyth St Manhattan,40.7188055,-73.9926088,6
1,2010-03-05 00:00:00,2438 Grand Concourse  Bronx,40.8607057,-73.8977062,8
1,2010-03-05 00:00:00,1955 1st Ave  Manhattan,40.7508836,-73.9684477,8
1,2010-03-05 00:00:00,341 5th Ave  Kings,36.1159134,-119.5542699,8
1,2010-03-06 00:00:00,161 Chrystie St  Manhattan,40.7205183,-73.9926460,8
1,2010-03-05 00:00:00,525 8th Ave  Manhattan,40.7537237,-73.9925489,8
1,2010-03-05 00:00:00,400 E 90th St  Manhattan,40.7792360,-73.9473639,8
1,2010-03-07 00:00:00,578 Bedford Ave  Kings,40.7039339,-73.9611279,8
1,2010-03-05 00:00:00,1940 Pacific St  Kings,40.6761399,-73.9222441,8
1,2010-03-06 00:00:00,575 6th Ave  Manhattan,40.7389158,-73.9958964,8
1,2010-03-05 00:00:00,286 Ft Washington Ave  Manhattan,40.8447720,-73.9405420,8
1,2010-03-05 00:00:00,181 Avenue D  Manhattan,40.7266700,-73.9746160,8
1,2010-03-05 00:00:00,78-10 164th St  Queens,40.7225090,-73.8049990,8
1,2010-03-05 00:00:00,413 5th Ave  Kings,40.6700100,-73.9854387,8
1,2010-03-05 00:00:00,1777 1st Ave  Manhattan,40.7806420,-73.9469750,8
1,2010-03-06 00:00:00,1771 1st Ave  Manhattan,40.7805680,-73.9470830,8
1,2010-03-05 00:00:00,1483 1st Ave  Manhattan,40.7713370,-73.9537940,8
1,2010-03-05 00:00:00,1902 Adam C Powell Blvd  Manhattan,40.8029020,-73.9532700,8
1,2010-03-05 00:00:00,410 E 20th St  Manhattan,40.7344400,-73.9794070,8
1,2010-03-05 00:00:00,2580 Grand Concourse  Bronx,40.8639754,-73.8955916,8
1,2010-03-05 00:00:00,2484 Grand Concourse  Bronx,40.8619357,-73.8970547,8
1,2010-03-05 00:00:00,6009 7th Ave  Kings,40.6364510,-74.0117780,8
1,2010-03-06 00:00:00,195 Chrystie St  Manhattan,40.7221570,-73.9923370,8
1,2010-03-05 00:00:00,600 Washington St  Manhattan,40.7306290,-74.0090670,8
1,2010-03-06 00:00:00,247 Grand St  Manhattan,40.7181735,-73.9942150,8
1,2010-03-05 00:00:00,341 8th Ave  Manhattan,40.7474280,-73.9969430,8
1,2010-03-05 00:00:00,40 W 20th St  Manhattan,40.7405032,-73.9931574,8
1,2010-03-05 00:00:00,513 5th Ave  Kings,36.1158393,-119.5542694,8
1,2010-03-05 00:00:00,1235 Grand Concourse  Bronx,40.8355652,-73.9171149,8
1,2010-03-05 00:00:00,122 4th Ave  Manhattan,40.7330952,-73.9901467,8
1,2010-03-05 00:00:00,937 8th Ave  Manhattan,40.7658390,-73.9839159,8
1,2010-03-05 00:00:00,41-00 43rd Ave  Queens,40.7451290,-73.9225430,8
1,2010-03-06 00:00:00,2330 Grand Concourse  Bronx,40.8580290,-73.8989910,8
1,2010-03-06 00:00:00,S E 167th St 15ft W/of Clay Ave Bronx,40.8371633,-73.9081341,6
1,2010-03-05 00:00:00,193 Avenue C  Manhattan,40.7270589,-73.9768410,8
1,2010-03-06 00:00:00,741 St Nicholas Ave  Manhattan,40.8254803,-73.9439386,8
1,2010-03-05 00:00:00,242 Henry St  Kings,40.6931022,-73.9952311,8
1,2010-03-05 00:00:00,2676 Grand Concourse  Bronx,40.8666739,-73.8935479,8
1,2010-03-24 00:00:00,266 E 10 ST  Manhattan,40.7282840,-73.9835621,8
1,2010-03-18 00:00:00,827 8 AVE  Manhattan,40.7621410,-73.9862403,8
